Timestamp,X,Y,Z
1.841,0.2873042,0.25857377,9.768343
1.862,0.29688102,0.24899697,9.768343
1.882,0.29688102,0.25857377,9.758766
1.903,0.29688102,0.24899697,9.768343
1.924,0.2873042,0.24899697,9.768343
1.945,0.29688102,0.24899697,9.77792
1.965,0.30645782,0.25857377,9.758766
1.986,0.29688102,0.25857377,9.758766
2.007,0.29688102,0.24899697,9.768343
2.028,0.29688102,0.25857377,9.768343
2.048,0.29688102,0.2681506,9.768343
2.069,0.30645782,0.24899697,9.768343
2.09,0.31603462,0.25857377,9.768343
2.111,0.30645782,0.25857377,9.758766
2.132,0.31603462,0.25857377,9.758766
2.153,0.2873042,0.24899697,9.768343
2.174,0.29688102,0.24899697,9.758766
2.194,0.30645782,0.25857377,9.768343
2.215,0.30645782,0.25857377,9.768343
2.236,0.2873042,0.25857377,9.768343
2.256,0.2873042,0.23942018,9.77792
2.277,0.30645782,0.25857377,9.77792
2.298,0.30645782,0.25857377,9.768343
2.319,0.30645782,0.25857377,9.768343
2.34,0.2873042,0.24899697,9.77792
2.361,0.30645782,0.24899697,9.768343
2.381,0.29688102,0.2681506,9.758766
2.406,0.29688102,0.2681506,9.77792
2.427,0.30645782,0.24899697,9.77792
2.448,0.29688102,0.24899697,9.768343
2.468,0.29688102,0.25857377,9.768343
2.489,0.29688102,0.23942018,9.768343
2.51,0.29688102,0.25857377,9.77792
2.531,0.30645782,0.25857377,9.77792
2.552,0.2873042,0.25857377,9.77792
2.573,0.30645782,0.25857377,9.77792
2.593,0.29688102,0.2681506,9.787497
2.614,0.29688102,0.25857377,9.77792
2.636,0.29688102,0.24899697,9.787497
2.658,0.30645782,0.25857377,9.77792
2.679,0.29688102,0.25857377,9.787497
2.7,0.29688102,0.25857377,9.787497
2.72,0.2873042,0.25857377,9.77792
2.741,0.30645782,0.23942018,9.787497
2.762,0.2777274,0.25857377,9.77792
2.783,0.30645782,0.25857377,9.77792
2.803,0.30645782,0.23942018,9.768343
2.824,0.2777274,0.25857377,9.80665
2.845,0.23942018,0.30645782,9.902418
2.865,-0.29688102,0.40222588,9.892841
2.886,-0.45968673,-0.79487497,9.873688
2.907,-3.0358477,0.8714894,11.702858
2.928,-4.8937483,1.3311762,13.8480625
2.948,6.3781533,-1.3311762,2.183512
2.969,1.1875241,1.8195933,12.995727
2.989,-0.095768064,-0.61291564,13.589489
3.01,1.9249382,-1.532289,13.867216
3.03,2.1930888,-1.4173675,11.942278
3.051,2.777274,-1.6376339,12.660539
3.071,2.8634653,-2.8538885,14.891934
3.092,2.432509,-2.9400797,14.671668
3.112,2.3942018,-2.4229321,13.819332
3.133,2.6431987,-2.087744,12.0571995
3.153,1.8195933,-1.6280571,12.287044
3.174,1.6950948,-0.7565677,12.229582
3.194,2.3558946,-1.2545617,10.764331
3.215,1.7429788,-0.641646,9.634268
3.235,2.0685902,-0.32561144,8.39886
3.256,2.0398598,-0.24899697,8.322245
3.276,2.4612393,0.076614454,8.714894
3.298,1.9919758,0.009576807,9.299079
3.318,1.7142484,0.0,10.036493
3.339,1.0534488,-0.2873042,10.831368
3.359,1.0534488,-0.4213795,10.649409
3.38,0.7661445,-0.17238252,10.323798
3.4,-0.38307226,-0.047884032,9.730036
3.421
3.441,0.41180268,-0.2777274,10.46745
3.462,0.20111294,-0.5363012,10.342952
3.482,0.30645782,-0.81402856,10.352529
3.503,0.076614454,-0.38307226,8.7532015
3.523,-0.47884035,0.05746084,8.686164
3.544,-0.20111294,-0.009576807,8.810662
3.564,-0.25857377,-0.30645782,8.954314
3.585,-0.80445176,-0.095768064,8.226477
3.605,-0.1436521,-0.1340753,7.374141
3.625,0.47884035,-0.30645782,8.312668
3.646,0.62249243,-0.34476504,10.01734
3.666,1.0726024,-0.1340753,9.174581
3.687,1.3215994,-0.16280572,8.236053
3.707,0.17238252,-0.05746084,8.379706
3.728,0.047884032,-0.48841715,7.920019
3.749,0.02873042,-0.4213795,7.967903
3.769,0.23942018,-0.18195933,8.599973
3.79,0.5650316,-0.05746084,8.590396
3.811,0.641646,-0.05746084,7.489063
3.831,0.7469909,0.30645782,7.0006456
3.852,1.0151415,-0.038307227,6.7708025
3.872,2.1164744,0.0,7.249643
3.893,1.6663644,-0.16280572,8.034941
3.913,1.5131354,0.22026655,8.446744
3.934,1.9632454,-0.45010993,9.251195
3.954,1.8770541,-0.45968673,9.490616
3.975,1.3790601,-0.10534488,10.093954
3.995,1.9919758,-0.19153613,10.5440645
4.016,1.043872,0.16280572,8.724471
4.036,0.90021986,0.545878,8.513782
4.057,1.6663644,0.17238252,8.341399
4.078,0.6512229,1.2545617,8.772355
4.099,0.842759,1.0247183,8.992621
4.12,1.0821792,1.0151415,9.040505
4.14,0.40222588,1.3024458,8.973468
4.161,-0.06703765,1.8291701,9.959879
4.182,-0.29688102,1.982399,9.959879
4.202,-0.8714894,2.882619,9.251195
4.223,-0.81402856,2.6144683,9.385271
4.244,-0.40222588,2.3080103,8.935161
4.264,-0.2777274,2.2601264,9.222465
4.285,-0.076614454,1.9536686,9.423578
4.307,0.6799533,1.1109096,10.0748005
4.327,1.2737153,0.82360536,10.898406
4.348,1.2162545,0.9959879,11.051635
4.369,1.2737153,0.5363012,10.534488
4.39,0.10534488,1.2066777,9.557653
4.41,-0.06703765,1.5993267,9.212888
4.431,-0.019153614,1.3694834,8.868123
4.451,0.0,1.8387469,8.207323
4.471,0.02873042,1.5514427,8.264784
4.492,-0.15322891,1.6950948,8.456321
4.512,-0.545878,2.327164,9.232041
4.533,-0.7661445,1.532289,9.624691
4.553,-0.89064306,1.9249382,10.01734
4.574,-1.0726024,2.1452048,9.80665
4.594,-1.2162545,1.7621324,9.931149
4.615,-1.5897499,2.0973208,9.653421
4.635,-1.5610195,2.930503,7.97748
4.655,-1.436521,3.074155,7.632715
4.676,-1.6089035,2.920926,8.322245
4.696,-1.6184803,3.1986535,8.619126
4.717,-1.8291701,3.169923,8.954314
4.738,-1.6663644,2.96881,9.662998
4.758,-1.8770541,2.6144683,10.084377
4.779,-1.0726024,2.566584,10.515334
4.799,-0.047884032,2.0973208,11.568783
4.82,0.80445176,1.3311762,11.942278
4.84,1.0247183,0.78529817,12.765883
4.86,0.9864111,1.2737153,13.962984
4.881,1.7238252,1.0055647,13.378799
4.901,1.4939818,0.92895025,10.994174
4.922,1.1492168,0.89064306,8.762778
4.942,1.6472107,0.4309563,9.126697
4.963,1.4939818,0.19153613,9.452309
4.983,0.50757074,-0.02873042,11.204864
5.004,0.019153614,0.15322891,11.674128
5.024,0.21068975,0.41180268,10.505757
5.045,0.6703765,0.39264908,8.743625
5.065,0.25857377,1.0247183,7.393295
5.086,0.33518824,1.2737153,6.5601125
5.106,0.06703765,1.3790601,6.991069
5.126,0.095768064,1.388637,6.3302693
5.147,0.5746084,1.7621324,6.033388
5.167,1.2066777,1.8579005,8.0924015
5.188,1.8483237,1.4939818,8.590396
5.208,1.3503298,1.8100165,8.159439
5.229,-0.10534488,2.719813,7.1059904
5.249,-0.22984336,3.1124623,6.742072
5.271,0.5746084,2.528277,6.2823853
5.292,-0.12449849,3.0071173,8.868123
5.312,-0.51714754,2.767697,10.237606
5.334,-0.30645782,2.3080103,11.444284
5.354,-0.7757214,2.2218192,12.315774
5.375,-1.1971009,2.2697031,12.966996
5.395,-0.095768064,2.2026656,11.971008
5.416,0.34476504,1.8483237,10.649409
5.436,0.30645782,1.7525556,9.030929
5.457,-1.5705963,1.5801731,10.103531
5.477,-1.5227122,1.1492168,11.425131
5.498,-1.2162545,0.2777274,12.287044
5.518,-0.60333884,-0.41180268,13.656527
5.539,0.34476504
5.563,-0.80445176,0.5746084,8.781932
5.583,-1.2162545,1.0821792,7.249643
5.604,-1.4173675,0.7086837,7.4124484
5.624,-1.5610195,0.46926352,8.331821
5.645,-1.7621324,0.48841715,9.3182335
5.665,-1.3982137,0.6799533,9.624691
5.686,-0.545878,0.6512229,9.069236
5.706,-0.31603462,0.8714894,8.1402855
5.727,-0.33518824,1.1492168,7.881712
5.747,-0.4309563,1.8291701,7.153875
5.768,-0.6703765,2.087744,6.885724
5.788,-1.5131354,2.5091233,9.404425
5.809,-1.5610195,1.8962077,9.270349
5.829,-1.0630256,1.3982137,10.984597
5.85,-0.61291564,0.9959879,12.392388
5.87,0.0,0.7565677,12.0093155
5.891,-0.22984336,0.82360536,11.243171
5.911,-0.22984336,1.0534488,11.894394
5.932,0.29688102,1.1875241,12.670115
5.952,0.7469909,0.7565677,11.348516
5.973,-1.8674773,2.2218192,10.582372
5.993,-1.5035586,1.5705963,10.429143
6.014,-1.3694834,0.37349546,10.965444
6.034,-1.4939818,-0.32561144,12.066776
6.055,-1.7717092,-0.32561144,12.066776
6.075,-2.1452048,0.1436521,11.21444
6.096,-2.2984335,0.51714754,9.595961
6.116,-2.1068976,0.1436521,8.647857
6.137,-1.3311762,-0.038307227,8.264784
6.157,-0.61291564,-0.08619126,8.293514
6.178,-0.46926352,0.45968673,8.762778
6.198,-0.2777274,0.22026655,8.446744
6.219,-0.9576807,0.7757214,5.6120086
6.239,-1.8195933,0.9864111,6.0716953
6.26,-3.217807,1.3982137,7.3549876
6.28,-3.821146,1.6089035,6.8569937
6.301,-3.8881836,2.0015526,6.9144545
6.321,-3.5913026,1.8770541,7.383718
6.342,-2.3942018,1.9153614,10.46745
6.362,-1.8674773,1.7812861,11.195287
6.383,-1.9728222,1.8004397,11.386824
6.404,-2.087744,2.7581203,10.582372
6.424,-2.0207062,1.8770541,11.549629
6.446,-2.528277,2.873042,12.325351
6.466,-2.4516625,3.1124623,12.152967
6.487,-0.81402856,1.5514427,10.113108
6.507,-0.6895301,1.5035586,9.931149
6.528,-0.4213795,1.0821792,12.488156
6.548,-1.3024458,1.1300632,12.6222315
6.569,-1.541866,1.091756,10.170568
6.589,-0.8810662,1.532289,7.8529816
6.61,-0.5363012,1.7429788,7.249643
6.631,0.02873042,1.3694834,7.9391727
6.651,-0.038307227,1.0726024,8.446744
6.672,-0.45968673,0.7278373,9.32781
6.692,-0.82360536,1.1875241,9.289502
6.713,-0.20111294,1.2641385,9.356541
6.733,-0.2777274,1.4173675,8.446744
6.754,-0.7278373,1.6759412,7.479486
6.774,-1.283292,1.9728222,6.9623384
6.795,-1.5993267,2.1164744,6.751649
6.815,-1.0247183,2.1930888,7.28795
6.836,-0.7757214,2.4229321,8.2169
6.857,-0.7182605,2.4229321,8.465898
6.877,-0.7757214,1.8387469,10.295067
6.898,-0.6512229,1.5227122,11.750742
6.919,-0.94810385,1.2641385,12.650962
6.939,-1.5514427,1.4556746,13.359646
6.96,-1.4748282,1.4173675,13.426683
6.981,-1.0821792,1.9728222,12.133814
7.001,0.10534488,2.2218192,10.534488
7.022,0.45968673,2.1452048,10.093954
7.042,0.019153614,1.5897499,10.7356
7.063,-0.7374141,1.4652514,11.166556
7.083,-1.8291701,1.6567876,10.486604
7.104,-1.8004397,1.733402,9.423578
7.124,-0.6799533,1.3024458,8.2169
7.145,-0.05746084,1.4652514,8.082825
7.165,-0.15322891,1.5705963,8.303091
7.186,-0.22026655,1.5610195,8.226477
7.206,-0.9959879,2.0207062,6.789956
7.227,-1.2258313,2.1643584,5.9759274
7.248,-1.2162545,2.3463178,5.583278
7.268,-1.7908629,3.3039982,5.5641246
7.288,-1.9728222,3.3135753,6.7324953
7.309,-1.292869,3.064578,7.632715
7.329,-1.4173675,3.3135753,8.676587
7.35,-1.5610195,3.0454245,10.46745
7.37,-1.7142484,2.882619,11.951855
7.391,-1.9440918,2.834735,12.612655
7.411,-2.3942018,2.9400797,13.091495
7.432,-3.4476504,3.8307228,13.101071
7.452,-2.719813,3.6391866,12.679692
7.473,-1.7238252,2.9975405,11.616667
7.494,-1.2258313,2.3080103,12.210428
7.514,-1.3024458,1.9440918,12.785037
7.535,-1.8674773,1.9153614,11.856087
7.555,-1.7142484,2.135628,9.77792
7.576,-1.4077905,2.4420857,8.054094
7.596,-0.45010993,2.2026656,6.8761473
7.617,-0.51714754,1.6089035,7.690176
7.637,-0.7661445,1.091756,8.7532015
7.658,-1.0342951,1.043872,8.63828
7.678,-1.0151415,1.3503298,7.7093296
7.699,-1.091756,1.6280571,7.1347213
7.719,-1.388637,1.8004397,6.646304
7.74,-1.541866,2.0685902,5.8322754
7.76,-1.7812861,2.432509,5.1906295
7.781,-1.8100165,2.6048915,5.3247046
7.801,-1.5227122,2.6048915,7.699753
7.822,-0.8523358,2.183512,9.030929
7.842,-0.63206923,1.8387469,9.701305
7.863,-0.7182605,1.4077905,11.18571
7.884,-1.1875241,0.8331822,12.98615
7.904,-1.9728222,0.6607997,13.64695
7.925,-2.825158,1.1013328,13.64695
7.946,-2.432509,1.5227122,12.593501
7.966,-0.7278373,1.8100165,11.195287
7.987,0.7661445,1.6280571,10.477027
8.008,0.4213795,1.0534488,11.224017
8.028,-0.81402856,0.8619126,12.344504
8.049,-1.283292,0.89064306,12.373235
8.07,-1.9057846,1.6089035,9.940725
8.09,-0.7086837,1.8195933,7.9487495
8.111,-0.06703765,1.8866309,7.4028716
8.132,0.16280572,1.6663644,7.9583263
8.152,-0.02873042,1.5610195,8.504205
8.173,-0.46926352,1.5801731,8.149862
8.194,,,
8.214,-1.2449849,2.135628,5.45878
8.235,-1.091756,2.4899697,4.8745947
8.256,-1.0342951,2.9879637,5.583278
8.276,-1.3024458,2.72939,6.981492
8.297,-1.8770541,2.6240451,9.11712
8.318,-1.7812861,2.6144683,9.576807
8.339,-1.5610195,2.9975405,10.668563
8.36,-1.5227122,2.681506,11.626244
8.38,-1.7046716,2.6910827,13.005303
8.401,-2.5570073,3.2944214,12.976573
8.421,-2.767697,4.0318356,13.2351465
8.441,-2.0015526,3.7349546,12.545617
8.462,-0.60333884,3.074155,10.25676
8.482,-0.7086837,2.327164,11.549629
8.503,-1.7908629,1.8579005,12.957419
8.523,-2.5474305,1.9440918,11.463438
8.544,-2.2984335,2.3558946,9.279925
8.564,-1.1013328,2.4995465,6.991069
8.585,-0.30645782,2.1164744,6.129156
8.605,-0.095768064,1.4460979,6.933608
8.626,-0.45010993,1.0055647,8.389283
8.646,-1.0726024,0.7661445,9.126697
8.667,-1.3982137,0.842759,9.184157
8.687,-1.6280571,1.0821792,8.887277
8.707,-2.0398598,1.436521,7.7572136
8.728,-2.2409728,1.7525556,6.6846113
8.748,-2.183512,1.9057846,6.38773
8.769,-2.087744,2.0111294,7.0102224
8.789,-1.6663644,1.7717092,8.312668
8.809,-1.0534488,1.541866,9.662998
8.83,-0.9576807,1.4556746,10.381259
8.85,-1.2162545,1.3503298,10.697293
8.871,-1.1683705,1.0247183,12.066776
8.891,-1.9440918,0.91937345,13.283031
8.912,-2.2888567,0.94810385,13.828909
8.932,-1.6663644,1.0821792,13.091495
8.953,0.2681506,1.0055647,11.319786
8.973,0.7182605,0.7565677,11.166556
8.994,-0.5363012,0.38307226,12.679692
9.014,-1.7717092,0.45010993,13.196839
9.034,-1.8195933,0.81402856,11.568783
9.055,-0.62249243,1.5227122,8.523358
9.075,0.34476504,1.8674773,7.038953
9.096,0.6703765,1.6376339,7.872135
9.116,0.11492168,1.4077905,8.523358
9.137,-0.41180268,1.4077905,8.571242
9.157,-0.7565677,1.5514427,8.034941
9.178,-0.8523358,1.733402,7.019799
9.198,-1.091756,1.8962077,6.1195793
9.218,-1.2258313,2.2984335,5.391742
9.239,-1.2641385,2.4995465,5.353435
9.259,-1.4460979,2.6719291,6.694188
9.28,-0.93852705,2.7006595,7.920019
9.3,-0.7661445,3.016694,9.165004
9.321,-0.81402856,3.122039,10.275913
9.341,-0.89064306,3.2369606,10.879252
9.362,-0.89064306,3.3518825,11.683704
9.382,-1.7812861,3.5529952,12.488156
9.403,-2.7485435,4.2904096,12.871228
9.424,-2.585738,4.1946416,12.660539
9.445,-0.39264908,3.064578,11.492168
9.465,0.25857377,2.6527755,11.942278
9.486,0.038307227,2.1068976,12.938266
9.507,-1.1971009,2.030283,12.421119
9.527,-1.292869,2.3463178,10.113108
9.548,-0.82360536,2.2984335,7.8050976
9.569,-0.19153613,2.0015526,7.0485296
9.59,-0.02873042,1.7812861,7.3071036
9.61,-0.41180268,1.043872,9.270349
9.631,-0.6895301,1.0630256,9.126697
9.652,-0.842759,1.4173675,8.054094
9.672,-0.6991069,1.6950948,6.9527617
9.693,-0.90021986,1.9057846,6.4068837
9.713,-1.484405,2.0685902,5.947197
9.734,-1.7525556
9.754,-1.7525556,2.1643584,6.1100025
9.775,-1.1779473,2.1643584,7.469909
9.796,-1.043872,1.8100165,8.465898
9.816,-0.50757074,1.4652514,9.270349
9.837,-0.29688102,1.2737153,10.745177
9.858,-0.8714894,0.6607997,12.421119
9.879,-1.2354081,0.30645782,13.790602
9.9,-1.4652514,1.0055647,14.15452
9.92,-1.1300632,1.5705963,12.53604
9.941,-0.36391866,2.27928,10.7356
9.962,0.6799533,2.566584,10.1226845
9.982,1.4173675,1.982399,10.984597
10.003,1.1300632,1.2545617,12.53604
10.023,-0.40222588,1.3599066,13.263878
10.044,-1.2737153,1.7429788,11.827356
10.064,-0.9864111,2.1452048,8.791509
10.084,-0.1340753,2.27928,7.0102224
10.105,0.6799533,2.3175871,7.038953
10.125,0.49799395,1.9632454,7.699753
10.146,-0.2777274,2.0015526,8.1881695
10.166,-0.81402856,2.0207062,7.326257
10.187,-0.8810662,2.3463178,5.8226986
10.208,-0.9768343,2.777274,4.8362875
10.228,-0.8331822,3.1507695,5.2002063
10.249,-1.0630256,3.2465374,5.9184666
10.269,-1.340753,3.1028855,7.5465236
10.289,-1.1875241,3.0454245,9.021352
10.31,-0.8619126,3.0262709,10.228029
10.33,-0.9959879,2.6144683,12.239159
10.351,-1.1875241,2.2984335,13.723564
10.371,-2.0494366,2.777274,14.068329
10.392,-2.777274,3.514688,13.292608
10.412,-1.3311762,3.217807,12.74673
10.433,-0.51714754,2.9017725,12.334928
10.453,0.30645782,2.0685902,13.733141
10.474,-0.48841715,1.685518,14.346057
10.495,-1.2641385,1.7238252,13.110648
10.516,-1.340753,2.135628,10.103531
10.536,-0.92895025,2.183512,8.207323
10.557,-0.59376204,2.0111294,7.1059904
10.578,-0.25857377,1.4652514,7.8912888
10.599,-0.38307226,1.091756,8.686164
10.619,-0.50757074,1.0247183,8.839393
10.64,-1.1587936,1.3694834,7.5848308
10.661,-1.2449849,1.6950948,6.5122285
10.682,-1.2545617,1.7812861,5.995081
10.702,-1.484405,2.3175871,5.363012
10.723,-1.7621324,2.3654714,6.0525417
10.744,-2.1260512,2.336741,7.1730285
10.764,-1.8866309,2.336741,7.872135
10.785,-1.0342951,2.1260512,8.963891
10.805,-0.90021986,2.087744,9.126697
10.826,-0.61291564,1.934515,9.768343
10.847,-0.90021986,1.6089035,10.534488
10.868,-1.5610195,0.8714894,12.660539
10.888,-2.135628,0.90021986,13.627796
10.909,-2.4229321,1.4269443,12.938266
10.929,-1.9153614,1.7525556,11.798626
10.95,0.36391866,1.9440918,9.586384
10.97,1.13964,1.4460979,10.601525
10.991,0.37349546,0.62249243,13.024457
11.011,-1.0534488,0.80445176,13.599066
11.032,-1.436521,1.3790601,11.070788
11.052,-0.5650316,1.8866309,8.542512
11.073,0.37349546,2.0590134,7.1059904
11.093,0.7086837,1.9728222,6.8665705
11.114,0.24899697,1.7525556,8.101978
11.134,-0.22026655,1.6089035,8.992621
11.155,-0.58418524,1.7908629,7.9870567
11.175,-0.9672575,2.3080103,6.033388
11.196,-1.0534488,2.7389667,5.353435
11.216,-1.436521,3.1411927,5.1906295
11.237,-1.5897499,3.3327289,5.659893
11.257,-1.6472107,3.1890767,7.326257
11.278,-1.0821792,3.0071173,8.8777
11.298,-0.90021986,3.0358477,9.222465
11.319,-0.90979666,3.217807,10.333375
11.339,-1.4939818,3.1794999,11.444284
11.359,-1.7238252,3.1603463,12.124237
11.38,-2.0207062,3.8402996,12.105083
11.4,-1.8483237,3.9360676,12.018892
11.421,-0.5746084,3.1507695,12.842498
11.441,0.45968673,1.8100165,15.08347
11.462,-0.4309563,1.0342951,15.993267
11.482,-1.3503298,1.292869,14.12579
11.503,-1.1204864,1.5801731,10.524911
11.523,-0.7565677,2.1643584,7.9391727
11.544,-0.18195933,2.030283,7.747637
11.564,-0.23942018,1.5610195,8.504205
11.585,-0.31603462,1.3790601,8.255207
11.605,-0.02873042,1.4269443,7.690176
11.626,0.047884032,1.5801731,7.3645644
11.646,-0.23942018,1.733402,7.153875
11.666,-0.63206923,2.030283,6.579266
11.687,-0.93852705,2.135628,5.985504
11.708,-1.1683705,2.4037786,5.6790466
11.729,-1.0151415,2.4037786,5.9759274
11.75,-0.92895025,2.3750482,6.1100025
11.77,-0.59376204,2.384625,8.350976
11.791,-0.10534488,2.0973208,10.5440645
11.812,-0.095768064,2.1260512,10.611102
11.832,0.12449849,2.183512,10.477027
11.853,0.16280572,2.0015526,11.128249
11.874,0.37349546,1.7142484,11.971008
11.894,-0.21068975,2.1452048,12.325351
11.915,-0.34476504,2.3942018,11.789049
11.935,0.45968673,2.3654714,11.089942
11.956,1.733402,2.3942018,10.716447
11.976,1.9919758,1.8100165,11.741165
11.997,1.8387469,1.6567876,11.951855
12.018,-0.009576807,1.6950948,12.287044
12.038,-0.19153613,1.9632454,10.563218
12.059,-0.08619126,2.030283,9.902418
12.08,0.5746084,1.9536686,8.437167
12.1,0.545878,1.8100165,8.7053175
12.121,0.1436521,1.8962077,8.580819
12.141,-0.35434186,2.0590134,8.341399
12.162,-0.4309563,2.0398598,7.479486
12.182,-0.33518824,2.27928,6.4643445
12.203,-0.45968673,2.6144683,5.765238
12.223,-0.7374141,2.767697,6.0621185
12.244,-0.7661445,2.7868507,6.1866174
12.264,-0.10534488,2.9783869,7.2592196
12.284,0.02873042,3.016694,8.37013
12.305,0.095768064,2.9017725,9.212888
12.325,-0.33518824,3.0454245,10.275913
12.346,-0.92895025,3.1316159,11.137826
12.366,-1.0726024,3.016694,11.894394
12.386,-1.3215994,3.5529952,12.047623
12.407,-0.7086837,3.7253778,11.683704
12.427,0.7374141,2.8538885,12.229582
12.448,0.842759,2.384625,13.072341
12.468,0.05746084,1.3503298,15.006856
12.488,-1.1109096,1.2449849,13.694834
12.509,-1.3694834,1.436521,12.823344
12.529,-1.0726024,2.1164744,8.303091
12.55,-0.62249243,2.1739352,6.8569937
12.57,-0.16280572,1.8195933,7.192182
12.591,-0.009576807,1.1683705,9.519346
12.611,-0.40222588,1.2258313,9.931149
12.632,-0.21068975,1.6089035,8.389283
12.652,0.0,1.8770541,7.2304893
12.673,-0.16280572,2.0494366,6.6846113
12.694,-0.6512229,2.1739352,6.397307
12.714,-0.94810385,2.231396,6.14831
12.736,-0.78529817,2.2601264,6.8282633
12.756,-0.7278373,2.327164,7.249643
12.777,-0.22984336,2.1643584,8.446744
12.798
12.818,-0.4309563,2.0685902,10.400413
12.839,-0.37349546,1.8770541,10.716447
12.86,-0.22026655,1.5993267,11.540052
12.88,-0.19153613
12.901,-0.35434186,1.0726024,13.579912
12.921,-0.4213795,1.2162545,13.43626
12.942,0.11492168,1.9728222,10.409989
12.962,1.1109096,2.1068976,10.457873
12.983,1.6280571,2.030283,11.415554
13.004,0.8810662
13.024,0.22026655,1.9919758,10.840945
13.045,0.47884035,1.9919758,10.228029
13.065,0.92895025,1.5227122,9.710882
13.086,0.79487497,1.484405,9.222465
13.107,0.45968673,1.3599066,9.088389
13.127,0.15322891,1.541866,9.615114
13.148,0.0,1.7525556,8.973468
13.168,-0.2777274,2.0973208,6.8282633
13.189,-0.63206923,2.5378537,5.305551
13.21,-0.60333884,2.834735,4.855441
13.23,-0.31603462,2.9113493,5.765238
13.251,0.0,2.9879637,6.5505357
13.271,-0.11492168,3.1124623,7.575254
13.292,-0.18195933
13.312,-0.24899697,3.1411927,9.107543
13.333,-0.16280572,3.083732,10.093954
13.354,-0.047884032,3.074155,10.524911
13.374,-0.545878,3.016694,12.0571995
13.395,-1.6950948,3.572149,11.731588
13.415,-2.0494366,4.012682,11.453861
13.436,0.58418524,2.2409728,12.50731
13.456,0.33518824,1.5131354,13.9438305
13.477,-0.8331822,1.3599066,14.796166
13.498,-2.0685902
13.519,-1.685518,2.0590134,9.586384
13.539,-0.9576807,2.2218192,7.9104424
13.56,-0.038307227,1.9153614,7.9966335
13.581,0.02873042,1.5705963,8.714894
13.601,-0.22984336,1.3694834,9.059659
13.622,-0.23942018,1.3599066,9.059659
13.642,-0.17238252,1.5131354,8.465898
13.663,-0.24899697,1.7142484,7.872135
13.684,-0.82360536,2.0111294,6.7229185
13.704,-0.9576807,2.2984335,6.0525417
13.725,-1.1587936,2.4899697,6.1195793
13.746,-1.0821792,2.4708161,7.2592196
13.766,-0.7565677,2.4420857,7.9391727
13.787,-0.33518824,2.5187001,8.90643
13.807,-0.30645782,2.6623523,10.04607
13.828,-0.50757074,2.633622,10.448297
13.848,-0.18195933,2.327164,10.994174
13.87,-0.095768064,2.2505496,11.310209
13.89,-0.11492168,1.6472107,13.627796
13.911,-0.61291564,2.0015526,13.196839
13.932,-0.60333884,2.2122424,12.018892
13.952,1.340753,2.327164,9.720459
13.973,2.1260512,1.8866309,10.457873
13.994,1.6089035,1.3503298,11.319786
14.014,-0.15322891,1.3120226,12.220005
14.035,-0.37349546,1.4556746,11.051635
14.056,-0.22984336,1.6376339,9.414001
14.076,0.30645782,1.5801731,8.42759
14.097,0.58418524,1.5897499,8.925584
14.117,0.39264908,1.5705963,9.80665
14.138,0.0,1.9249382,8.858546
14.158,-0.18195933,2.2026656,7.7572136
14.179
14.2,-0.41180268,2.6431987,5.6790466
14.221,-0.15322891,2.7964275,5.985504
14.241,-0.25857377,2.8634653,6.9048777
14.262,-0.05746084,2.882619,8.0445175
14.282,0.23942018,2.9975405,8.504205
14.303,0.2777274,3.0358477,8.580819
14.323,-0.11492168,3.3614593,9.80665
14.344,-0.545878,3.3039982,10.486604
14.365,-0.5746084,3.3423057,10.620679
14.386,-0.6512229,3.1603463,11.722012
14.406,-1.4652514,3.86903,11.587936
14.427,-1.7238252,4.510676,10.754754
14.448,0.51714754,2.9592333,10.869676
14.468,0.24899697,2.4995465,12.076353
14.489,-0.6991069,1.9728222,13.388376
14.51,-1.9536686,1.8866309,12.593501
14.53,-1.685518,2.5761611,9.931149
14.551,-0.9768343,2.7102363,8.1402855
14.572,-0.019153614,2.2122424,7.7189064
14.593,0.05746084
14.614,0.05746084,1.4269443,9.337387
14.634,0.10534488,1.4460979,9.337387
14.655,0.1436521,1.5705963,8.7532015
14.676,-0.08619126
14.696,-0.19153613,1.9632454,7.651869
14.717,-0.6895301,2.3750482,6.4260373
14.737,-0.8619126,2.6240451,6.0621185
14.758,-0.92895025,2.719813,6.3206925
14.779,-0.51714754,2.4516625,8.073248
14.799,-0.31603462,2.5091233,8.762778
14.82,-0.33518824,2.5187001,9.500193
14.84,-0.37349546,2.2601264,11.128249
14.861,-0.30645782,2.1739352,11.865664
14.881,-0.25857377,1.8004397,12.488156
14.902,-0.63206923,1.6950948,13.158532
14.922,-1.0726024,1.8291701,12.794614
14.943,-0.41180268
14.963,0.076614454,1.7717092,10.831368
14.984,1.0630256,1.1109096,11.233594
15.005,0.0,0.7661445,12.593501
15.026,-0.45968673,0.8810662,12.449849
15.046,-0.40222588,1.5131354,9.749189
15.067,0.095768064,1.7621324,8.274361
15.088,0.82360536,1.7142484,7.3645644
15.108,0.82360536,1.541866,8.178593
15.129,0.5363012,1.484405,9.605537
15.15,0.40222588,1.6089035,9.528923
15.17,0.16280572,1.8962077,8.159439
15.191,0.009576807,2.0685902,7.28795
15.212,-0.38307226,2.4708161,6.1770406
15.232,-0.641646,2.681506,5.985504
15.253,-0.30645782,2.72939,6.6079965
15.274,-0.02873042,2.8634653,7.5848308
